dam_lev_similarity,dam_lev_res_similarity,pref_len,suf_len
0.6666666,0.6666666,7,9
0.75,0.75,7,12
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.44444442,0.44444442,7,9
0.7,0.7,7,10
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.5454545,0.5454545,7,11
0.7,0.7,7,10
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.7692308,0.7692308,7,13
0.7,0.7,7,10
0.5,0.5,7,8
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.5,0.5,7,8
0.6363636,0.6363636,7,11
1.0,1.0,7,7
0.85714287,0.85714287,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.7,0.7,7,10
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.44444442,0.44444442,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.7,0.7,7,10
0.7,0.7,7,10
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.625,0.625,7,8
1.0,1.0,7,7
0.7,0.7,7,10
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.5555556,0.5555556,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.5,0.5,7,12
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.5,0.5,7,8
0.44444442,0.44444442,7,9
1.0,1.0,7,7
0.625,0.625,7,8
0.7,0.7,7,10
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.71428573,0.71428573,7,7
0.44444442,0.44444442,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.7,0.7,7,10
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.5454545,0.5454545,7,11
0.6363636,0.6363636,7,11
0.625,0.625,7,8
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6923077,0.7692308,7,13
0.7,0.7,7,10
0.875,0.875,7,8
0.875,0.875,7,8
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.875,0.875,7,8
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.5,0.5,7,8
1.0,1.0,7,7
0.44444442,0.44444442,7,9
1.0,1.0,7,7
0.7,0.7,7,10
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.44444442,0.44444442,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
0.625,0.625,7,8
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.7,0.7,7,10
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
0.6666666,0.6666666,7,9
1.0,1.0,7,7
0.6666666,0.6666666,7,9
0.6666666,0.6666666,7,9
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
1.0,1.0,7,7
